script_id,script_url,label,predicted_label,predicted_probability,prediction_confidence,failure_type,max_api_aggregation_score,behavioral_api_agg_count,fp_api_agg_count,behavioral_source_api_count,fingerprinting_source_api_count,graph_construction_failure,dataflow_to_sink,total_fp_api_accesses,num_sink_types,has_storage_sink,has_network_sink,mouse_event_count,keyboard_event_count,touch_event_count,pointer_event_count,behavioral_event_diversity,behavioral_ratio,intensity_ratio
7397759,https://mpsnare.iesnare.com/5.2.2/wdp.js?loaderVer=5.2.2&compat=false&tp=true&tp_split=false&fp_static=false&fp_dyn=true&flash=false,1,1,0.996660480011909,0.996660480011909,Correct,15.0,15.0,0.0,26.0,12.0,0,0,27,0,0,0,5,4,4,5,4,0.6842105263157895,2.026315789473684
7393048,https://static.prdg.io/dist-non-modules/header-logged-out.27f57034bee4eee8697f.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,2.0,0,0,2,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7393015,https://try.abtasty.com/3aa20bb76ce172c6f8aa002d6a255f24/main.72b14392df1d5a8e2e93.js,0,0,0.0,1.0,Correct,3.0,3.0,0.0,3.0,2.0,0,0,3,0,0,0,0,3,0,0,1,0.6,0.8
7392053,https://usdigital.bmo.com/www/assets/dynatrace/rum.js,0,0,0.4364790134575162,0.563520986542484,Correct,28.0,4.0,24.0,12.0,34.0,0,1,70,1,0,1,2,2,2,6,4,0.2608695652173913,0.34782608695652173
7393361,https://www.onlinebanking.natwest.com/chunk-NDXQDJZR.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,6.0,0.0,1,0,0,0,0,0,3,1,1,0,3,1.0,1.1666666666666667
7393426,https://www.onlinebanking.natwest.com/polyfills-SCHOHYNV.js,0,0,0.0,1.0,Correct,6.0,6.0,0.0,6.0,1.0,0,0,1,0,0,0,1,1,1,1,4,0.8571428571428571,1.1428571428571428
7393487,https://tags.synchrony.com/synchrony-spa/prod/utag.32.js?utv=ut4.49.202504101703,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,2.0,0,0,4,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7393568,https://tags.synchrony.com/synchrony-spa/prod/utag.32.js?utv=ut4.49.202504101703,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,2.0,0,0,4,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7393646,https://code.jquery.com/jquery-3.5.1.slim.min.js,0,0,0.0,1.0,Correct,8.0,8.0,0.0,26.0,1.0,0,0,1,0,0,0,0,6,0,8,2,0.9629629629629629,1.7777777777777777
7392416,https://cdn.dynamicyield.com/api/8786353/api_static.js,0,0,0.002757525545429439,0.9972424744545705,Correct,2.0,0.0,2.0,1.0,4.0,0,1,4,2,1,1,1,0,0,0,1,0.2,0.2
7393524,https://www.googletagmanager.com/gtm.js?id=GTM-T6SKCG5P,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,1.0,1,0,1,0,0,0,0,0,0,4,1,0.8,1.2
7393526,https://securecorp.ufsdata.com/EBC_EBC1151/js/remoteLoginPost,0,0,0.0034136752136752135,0.9965863247863248,Correct,3.0,0.0,3.0,5.0,3.0,0,0,26,0,0,0,0,4,0,0,1,0.625,0.875
7393597,https://js-agent.newrelic.com/nr-spa-recorder-1.260.1.min.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,2.0,2.0,0,0,2,0,0,0,0,0,1,1,2,0.5,1.0
7393704,https://assets.adobedtm.com/extensions/EPbf7b42aa08bc4f10879b1484195e80d1/AppMeasurement.min.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,2.0,0,0,4,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7396855,https://vortexoptics.com/static/version1746842552/frontend/Vortex/default/en_US/Algolia_AlgoliaSearch/js/internals/algoliaBundle.min.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,3.0,0,0,4,0,0,0,0,0,1,0,1,0.25,0.25
7393446,https://member.neofinancial.com/api/iojs/general5/static_wdp.js?loaderVer=5.2.2&compat=false&tp=true&tp_split=false&fp_static=true&fp_dyn=true&flash=false,1,1,0.922087261087881,0.922087261087881,Correct,18.0,18.0,0.0,32.0,14.0,0,0,26,0,0,0,5,4,7,5,4,0.6956521739130435,2.0869565217391304
7393144,https://blackdiamondequipment.com/cdn/shop/t/13/assets/swiper.bundle.min.js?v=76204931248172345031742826268,0,0,0.0048588807785888075,0.9951411192214112,Correct,5.0,4.0,1.0,10.0,7.0,0,0,9,0,0,0,0,5,3,2,3,0.5882352941176471,1.0
7393546,https://www.googletagmanager.com/gtag/js?id=G-XXG64BT4WR,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,4.0,1,0,4,0,0,0,0,0,0,1,1,0.2,0.2
7392020,https://accweb.mouv.desjardins.com/identifiantunique/ruxitagentjs_ICA7NVfgqru_10311250313143955.js,0,0,0.21195357081479838,0.7880464291852017,Correct,28.0,0.0,28.0,14.0,33.0,0,1,44,1,0,0,4,2,2,6,4,0.2978723404255319,0.3829787234042553
7393563,https://s.go-mpulse.net/boomerang/5QYRA-QTEEB-GK8AA-REZVV-GFYPW,0,0,0.0186721847999386,0.9813278152000615,Correct,10.0,0.0,10.0,1.0,14.0,0,1,22,5,1,1,1,0,0,0,1,0.06666666666666667,0.13333333333333333
7393560,https://connecttoassist.syf.com/static/bundles/widget/apiframe.js,0,0,0.0,1.0,Correct,4.0,2.0,2.0,2.0,3.0,0,0,12,0,0,0,0,2,0,0,1,0.4,0.4
7394397,https://connect.facebook.net/signals/config/1995022210750421?v=2.9.201&r=stable&domain=www.lurenet.com&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.001680693485945127,0.9983193065140549,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,4.0
7397660,https://cdn.cookielaw.org/scripttemplates/202407.2.0/otBannerSdk.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,5.0,7.0,0,0,13,0,0,0,0,4,0,1,2,0.4166666666666667,1.0
